"time";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"02.11.2024 21:49";"5.0";"750.4";"762.0";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 450 м";"10.0 и более";"3.0";
"02.11.2024 21:33";"5.0";"750.4";"762.0";"87";"Ветер, дующий с западо-юго-запада";"6";"";"";"";"Сплошная (100%) 390 м";"10.0 и более";"3.0";
"02.11.2024 21:30";"5.0";"750.4";"762.0";"87";"Ветер, дующий с западо-юго-запада";"6";"";"";"";"Сплошная (100%) 930 м";"10.0 и более";"3.0";
"02.11.2024 21:00";"5.0";"749.6";"761.2";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 930 м";"10.0 и более";"3.0";
"02.11.2024 20:30";"5.0";"749.6";"761.2";"87";"Ветер, дующий с западо-юго-запада";"7";"";"";"";"Сплошная (100%) 1020 м";"10.0 и более";"3.0";
"02.11.2024 20:00";"6.0";"749.6";"761.2";"81";"Ветер, дующий с западо-юго-запада";"8";"";"";"";"Сплошная (100%) 540 м";"10.0 и более";"3.0";
"02.11.2024 19:30";"6.0";"749.6";"761.2";"81";"Ветер, дующий с юго-запада";"7";"";"";"";"Сплошная (100%) 660 м";"10.0 и более";"3.0";
"02.11.2024 19:00";"6.0";"749.6";"761.2";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 720 м";"10.0 и более";"4.0";
"02.11.2024 18:30";"6.0";"749.6";"761.2";"81";"Ветер, дующий с юго-юго-запада";"5";"";"";"";"Сплошная (100%) 990 м";"10.0 и более";"3.0";
"02.11.2024 18:00";"6.0";"749.6";"761.2";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 1140 м";"10.0 и более";"4.0";
"02.11.2024 17:30";"6.0";"749.0";"760.5";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 930 м";"10.0 и более";"4.0";
"02.11.2024 17:00";"6.0";"749.0";"760.5";"87";"Ветер, дующий с юго-запада";"6";"";"";"";"Сплошная (100%) 810 м";"10.0 и более";"4.0";
"02.11.2024 16:30";"6.0";"748.2";"759.7";"87";"Ветер, дующий с юго-юго-запада";"5";"";"";"";"Сплошная (100%) 1020 м";"10.0 и более";"4.0";
"02.11.2024 16:00";"6.0";"748.2";"759.7";"87";"Ветер, дующий с юго-юго-запада";"5";"";"";"";"Сплошная (100%) 750 м";"10.0 и более";"4.0";
"02.11.2024 15:30";"6.0";"748.2";"759.7";"87";"Ветер, дующий с юга";"5";"";"";"";"Сплошная (100%) 780 м";"10.0 и более";"4.0";
"02.11.2024 15:00";"6.0";"748.2";"759.7";"87";"Ветер, дующий с юга";"6";"";"";"";"Сплошная (100%) 720 м";"10.0 и более";"4.0";
"02.11.2024 14:30";"5.0";"748.1";"759.7";"93";"Ветер, дующий с юго-юго-востока";"7";"";"";"";"Разорванная (60-90%) 750 м, кучево-дождевые облака";"10.0 и более";"4.0";
"02.11.2024 14:00";"5.0";"748.1";"759.7";"93";"Ветер, дующий с юга";"5";"";"";"";"Разорванная (60-90%) 960 м, кучево-дождевые облака";"10.0 и более";"4.0";
"02.11.2024 13:30";"5.0";"748.1";"759.7";"93";"Ветер, дующий с юга";"6";"";"Слабый(ая)(ые) ливень (ливни), дождь";"";"Разорванная (60-90%) 1050 м, кучево-дождевые облака";"10.0 и более";"4.0";
"02.11.2024 13:00";"5.0";"748.1";"759.7";"87";"Ветер, дующий с юга";"7";"";"Слабый(ая)(ые) ливень (ливни), дождь";"";"Разорванная (60-90%) 1380 м, кучево-дождевые облака";"10.0 и более";"3.0";
"02.11.2024 12:30";"5.0";"748.9";"760.5";"81";"Ветер, дующий с юга";"7";"";"Слабый(ая)(ые) ливень (ливни), дождь";"";"Разорванная (60-90%) 1080 м, кучево-дождевые облака";"10.0 и более";"2.0";
"02.11.2024 12:00";"5.0";"748.9";"760.5";"81";"Ветер, дующий с юга";"6";"";"Слабый(ая)(ые) ливень (ливни), дождь";"";"Разорванная (60-90%) 1320 м, кучево-дождевые облака";"10.0 и более";"2.0";
"02.11.2024 11:30";"5.0";"748.9";"760.5";"76";"Ветер, дующий с юга";"7";"";"";"";"Рассеянная (40-50%) 1140 м, кучево-дождевые облака";"10.0 и более";"1.0";
"02.11.2024 11:00";"6.0";"749.6";"761.2";"66";"Ветер, дующий с юга";"7";"";"";"";"Рассеянная (40-50%) 1350 м, кучево-дождевые облака";"10.0 и более";"0.0";
"02.11.2024 10:30";"5.0";"749.6";"761.2";"70";"Ветер, дующий с юга";"8";"";"";"";"Незначительная (10-30%) 1410 м";"10.0 и более";"0.0";
"02.11.2024 10:00";"4.0";"750.3";"762.0";"81";"Ветер, дующий с юга";"7";"";"";"";"Нет существенной облачности";"10.0 и более";"1.0";
"02.11.2024 09:30";"2.0";"750.3";"762.0";"87";"Ветер, дующий с юга";"6";"";"";"";"Нет существенной облачности";"10.0 и более";"0.0";
"02.11.2024 09:00";"2.0";"750.3";"762.0";"87";"Ветер, дующий с юго-юго-востока";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"0.0";
"02.11.2024 08:30";"1.0";"751.0";"762.8";"87";"Ветер, дующий с юго-юго-востока";"6";"";"";"";"Нет существенной облачности";"10.0 и более";"-1.0";
"02.11.2024 08:00";"1.0";"751.0";"762.8";"87";"Ветер, дующий с юго-юго-востока";"5";"";"";"";"Нет существенной облачности";"10.0 и более";"-1.0";
"02.11.2024 07:30";"1.0";"751.0";"762.8";"87";"Ветер, дующий с юго-юго-востока";"6";"";"";"";"Рассеянная (40-50%) 960 м";"10.0 и более";"-1.0";
"02.11.2024 07:00";"1.0";"751.7";"763.5";"87";"Ветер, дующий с юго-юго-востока";"6";"";"";"";"Разорванная (60-90%) 870 м";"10.0 и более";"-1.0";
"02.11.2024 06:30";"0.0";"751.7";"763.5";"93";"Ветер, дующий с юго-юго-востока";"5";"";"";"";"Разорванная (60-90%) 870 м";"10.0 и более";"-1.0";
"02.11.2024 06:00";"0.0";"751.7";"763.5";"93";"Ветер, дующий с юго-юго-востока";"5";"";"";"";"Рассеянная (40-50%) 930 м";"10.0 и более";"-1.0";
"02.11.2024 05:30";"0.0";"752.4";"764.3";"93";"Ветер, дующий с юго-юго-востока";"5";"";"";"";"Рассеянная (40-50%) 870 м";"10.0 и более";"-1.0";
"02.11.2024 05:00";"0.0";"752.4";"764.3";"100";"Ветер, дующий с юго-юго-востока";"5";"";"Дымка";"";"Рассеянная (40-50%) 510 м";"5.0";"0.0";
"02.11.2024 04:30";"0.0";"753.1";"765.0";"100";"Ветер, дующий с юго-юго-востока";"4";"";"Дымка";"";"Рассеянная (40-50%) 510 м";"5.0";"0.0";
"02.11.2024 04:00";"0.0";"753.1";"765.0";"100";"Ветер, дующий с юго-юго-востока";"4";"";"Дымка";"";"Рассеянная (40-50%) 480 м";"5.0";"0.0";
"02.11.2024 03:30";"0.0";"753.1";"765.0";"100";"Ветер, дующий с юго-юго-востока";"4";"";"Дымка";"";"Рассеянная (40-50%) 360 м";"1.0";"0.0";
"02.11.2024 03:00";"0.0";"753.9";"765.8";"100";"Ветер, дующий с юго-юго-востока";"4";"";"Туман";"";"Рассеянная (40-50%) 840 м";"0.5";"0.0";
"02.11.2024 02:48";"0.0";"753.9";"765.8";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Туман";"";"Рассеянная (40-50%) 990 м";"0.9";"0.0";
"02.11.2024 02:38";"1.0";"754.0";"765.8";"93";"Ветер, дующий с юго-юго-востока";"4";"";"Дымка";"";"Рассеянная (40-50%) 1080 м";"2.2";"0.0";
"02.11.2024 02:30";"1.0";"754.0";"765.8";"93";"Ветер, дующий с юго-юго-востока";"4";"";"Дымка";"";"Разорванная (60-90%) 1110 м";"4.1";"0.0";
"02.11.2024 02:00";"2.0";"754.0";"765.8";"100";"Ветер, дующий с юга";"4";"";"Дымка";"";"Разорванная (60-90%) 1260 м";"5.0";"2.0";
"02.11.2024 01:30";"3.0";"754.0";"765.8";"93";"Ветер, дующий с юга";"3";"";"";"";"Сплошная (100%) 1080 м";"10.0 и более";"2.0";
"02.11.2024 01:00";"3.0";"754.8";"766.6";"93";"Ветер, дующий с юго-юго-востока";"4";"";"";"";"Сплошная (100%) 1170 м";"10.0 и более";"2.0";
"02.11.2024 00:30";"3.0";"754.8";"766.6";"93";"Ветер, дующий с юго-юго-востока";"3";"";"";"";"Сплошная (100%) 1140 м";"10.0 и более";"2.0";
"02.11.2024 00:00";"2.0";"754.8";"766.6";"100";"Ветер, дующий с юго-востока";"3";"";"";"";"Сплошная (100%) 1050 м";"6.0";"2.0";
"01.11.2024 23:30";"2.0";"754.8";"766.6";"100";"Ветер, дующий с юго-юго-востока";"2";"";"";"";"Сплошная (100%) 1080 м";"6.0";"2.0";
"01.11.2024 23:00";"1.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Дымка";"";"Сплошная (100%) 720 м";"3.2";"1.0";
"01.11.2024 22:50";"1.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Дымка";"";"Сплошная (100%) 450 м";"1.4";"1.0";
"01.11.2024 22:30";"0.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Туман";"";"Сплошная (100%) 180 м";"0.4";"0.0";
"01.11.2024 22:21";"0.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Туман";"";"Вертикальная видимость 60 м";"0.3";"0.0";
"01.11.2024 22:00";"-1.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"3";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 30 м";"0.2";"-1.0";
"01.11.2024 21:48";"-1.0";"755.4";"767.3";"100";"Ветер, дующий с юга";"2";"";"Замерзающий(ая) (переохлажденный(ая)) туман";"";"Вертикальная видимость 60 м";"0.4";"-1.0";
"01.11.2024 21:41";"-1.0";"755.4";"767.3";"100";"Ветер, дующий с юга";"2";"";"Дымка";"";"Сплошная (100%) 180 м";"1.9";"-1.0";
"01.11.2024 21:30";"0.0";"755.4";"767.3";"100";"Ветер, дующий с юга";"3";"";"Дымка";"";"Разорванная (60-90%) 300 м";"3.0";"0.0";
"01.11.2024 21:09";"1.0";"755.4";"767.3";"93";"Ветер, дующий с юга";"2";"";"Дымка";"";"Разорванная (60-90%) 390 м";"3.5";"0.0";
"01.11.2024 21:00";"1.0";"755.4";"767.3";"100";"Ветер, дующий с юго-юго-востока";"2";"";"Дымка";"";"Разорванная (60-90%) 360 м";"5.0";"1.0";
"01.11.2024 20:30";"3.0";"755.5";"767.3";"93";"Ветер, дующий с юго-юго-востока";"2";"";"";"";"Сплошная (100%) 390 м";"10.0 и более";"2.0";
"01.11.2024 20:00";"4.0";"755.6";"767.3";"87";"Ветер, дующий с юга";"2";"";"";"";"Сплошная (100%) 360 м";"10.0 и более";"2.0";
"01.11.2024 19:30";"3.0";"755.5";"767.3";"93";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";"Сплошная (100%) 330 м";"10.0 и более";"2.0";
"01.11.2024 19:00";"3.0";"755.5";"767.3";"93";"Ветер, дующий с востока";"2";"";"";"";"Сплошная (100%) 360 м";"10.0 и более";"2.0";
"01.11.2024 18:30";"4.0";"755.6";"767.3";"87";"Ветер, дующий с юго-востока";"1";"";"";"";"Сплошная (100%) 330 м";"10.0 и более";"2.0";
"01.11.2024 18:00";"4.0";"755.6";"767.3";"87";"Ветер, дующий с юго-юго-запада";"1";"";"";"";"Сплошная (100%) 330 м";"10.0 и более";"2.0";
"01.11.2024 17:30";"4.0";"755.6";"767.3";"87";"Переменное направление";"1";"";"";"";"Сплошная (100%) 300 м";"10.0 и более";"2.0";
"01.11.2024 17:02";"4.0";"755.6";"767.3";"87";"Переменное направление";"1";"";"";"";"Сплошная (100%) 270 м";"10.0 и более";"2.0";
"01.11.2024 17:00";"4.0";"755.6";"767.3";"87";"Ветер, дующий с юго-запада";"1";"";"";"";"Сплошная (100%) 300 м";"10.0 и более";"2.0";
"01.11.2024 16:30";"4.0";"754.9";"766.6";"87";"Ветер, дующий с востока";"2";"";"";"";"Рассеянная (40-50%) 330 м";"10.0 и более";"2.0";
"01.11.2024 16:00";"4.0";"754.9";"766.6";"87";"Ветер, дующий с востока";"1";"";"";"";"Сплошная (100%) 360 м";"10.0 и более";"2.0";
"01.11.2024 15:30";"4.0";"754.9";"766.6";"87";"Ветер, дующий с востока";"2";"";"";"";"Сплошная (100%) 300 м";"10.0 и более";"2.0";
"01.11.2024 15:00";"4.0";"754.9";"766.6";"87";"Переменное направление";"1";"";"";"";"Сплошная (100%) 360 м";"10.0 и более";"2.0";
