date,pm2_5,air_temperature,air_humidity,is_primary_outlier,T,P0,P,U,DD,Ff,VV,hour,season,AQI,AQI_Category,AQI_Color
2024-06-02 15:00:00,2.45,20.16433305,33.12766621666667,False,17.0,749.4,760.5,42.0,8.0,3.0,10.0,15,2,10,Good,#00E400
2024-06-02 16:00:00,4.233333333333333,18.6998332,33.12274958333333,False,18.0,749.4,760.5,40.0,13.0,2.0,10.0,16,2,18,Good,#00E400
2024-06-02 17:00:00,8.1,18.44483316666667,31.57699961666667,False,18.0,749.4,760.5,34.0,10.0,4.0,10.0,17,2,34,Good,#00E400
2024-06-02 18:00:00,6.716666666666667,19.12833308333333,30.00366633333333,False,17.0,749.4,760.5,37.0,8.0,4.0,10.0,18,2,28,Good,#00E400
2024-06-02 19:00:00,3.716666666666667,16.298833066666667,36.50033275,False,15.0,749.3,760.5,48.0,8.0,3.0,10.0,19,2,16,Good,#00E400
2024-06-02 20:00:00,6.416666666666667,15.187333075,40.1861661,False,13.0,749.9,761.2,51.0,10.0,4.0,10.0,20,2,27,Good,#00E400
2024-06-02 21:00:00,13.216666666666669,14.507666358333331,43.97816633333333,False,13.0,750.7,762.0,47.0,10.0,3.0,10.0,21,2,53,Moderate,#FFFF00
2024-06-02 22:00:00,29.008333333333333,13.580166375,49.52216595833333,False,11.0,750.6,762.0,54.0,5.0,3.0,10.0,22,2,87,Moderate,#FFFF00
2024-06-02 23:00:00,16.425,13.238333008333331,49.61774929166666,False,10.0,750.6,762.0,58.0,4.0,3.0,10.0,23,2,60,Moderate,#FFFF00
2024-06-03 00:00:00,7.633333333333334,12.9348331,51.41633266666667,False,8.0,750.5,762.0,76.0,4.0,4.0,10.0,0,2,32,Good,#00E400
2024-06-03 01:00:00,4.433333333333334,12.611833175,55.91533246666667,False,9.0,750.6,762.0,71.0,4.0,4.0,10.0,1,2,19,Good,#00E400
2024-06-03 02:00:00,6.666666666666667,11.887333125,60.606165833333336,False,9.0,750.6,762.0,71.0,4.0,3.0,10.0,2,2,28,Good,#00E400
2024-06-03 03:00:00,9.533333333333331,11.476499716666666,63.05883281666667,False,9.0,750.6,762.0,71.0,4.0,3.0,10.0,3,2,40,Good,#00E400
2024-06-03 04:00:00,12.95,12.053499858333334,60.1853325,False,9.0,750.6,762.0,76.0,4.0,4.0,10.0,4,2,53,Moderate,#FFFF00
2024-06-03 05:00:00,15.066666666666666,12.168666466666668,62.33266604999999,False,11.0,750.6,762.0,72.0,0.0,3.0,10.0,5,2,57,Moderate,#FFFF00
2024-06-03 06:00:00,13.866666666666667,13.405166275,66.31449901666666,False,12.0,750.7,762.0,67.0,0.0,4.0,10.0,6,2,55,Moderate,#FFFF00
2024-06-03 07:00:00,10.683333333333334,15.517666333333333,61.44099908333333,False,15.0,751.6,762.8,68.0,0.0,5.0,10.0,7,2,45,Good,#00E400
2024-06-03 08:00:00,9.866666666666667,16.643833083333334,58.91866578333334,False,17.0,751.7,762.8,59.0,0.0,6.0,10.0,8,2,42,Good,#00E400
2024-06-03 09:00:00,8.233333333333333,18.083166366666667,54.765499383333335,False,18.0,751.7,762.8,56.0,0.0,6.0,10.0,9,2,35,Good,#00E400
2024-06-03 10:00:00,8.091666666666667,19.65941645833333,43.09933305833333,False,20.0,751.8,762.8,49.0,0.0,5.0,10.0,10,2,34,Good,#00E400
2024-06-03 11:00:00,6.65,21.39483308333333,32.528833,False,21.0,751.8,762.8,38.0,4.0,4.0,10.0,11,2,28,Good,#00E400
2024-06-03 12:00:00,6.141666666666667,23.124666416666667,26.77549963333333,False,21.0,751.0,762.0,35.0,0.0,6.0,10.0,12,2,26,Good,#00E400
2024-06-03 13:00:00,2.1083333333333334,24.063916325,24.772583091666668,False,22.0,751.1,762.0,29.0,4.0,6.0,10.0,13,2,9,Good,#00E400
2024-06-03 14:00:00,1.9,24.289333066666664,24.300999616666665,False,22.0,751.1,762.0,29.0,4.0,6.0,10.0,14,2,8,Good,#00E400
2024-06-03 15:00:00,2.2333333333333334,24.691833166666665,25.8633331,False,22.0,750.8333333333334,761.7333333333333,30.33333333333333,2.666666666666667,5.666666666666667,10.0,15,2,9,Good,#00E400
2024-06-03 16:00:00,3.616666666666666,24.40491645833333,28.513999533333333,False,22.0,750.5666666666666,761.4666666666667,31.666666666666668,1.3333333333333337,5.333333333333333,10.0,16,2,15,Good,#00E400
2024-06-03 17:00:00,4.308333333333334,23.74491648333333,32.06966620833334,False,22.0,750.3,761.2,33.0,0.0,5.0,10.0,17,2,18,Good,#00E400
2024-06-03 18:00:00,4.25,22.574666166666663,38.384666216666666,False,21.0,750.2,761.2,40.0,0.0,4.0,10.0,18,2,18,Good,#00E400
2024-06-03 19:00:00,6.233333333333333,21.055666350000003,45.73549955,False,20.0,750.2,761.2,46.0,0.0,3.0,10.0,19,2,26,Good,#00E400
2024-06-03 20:00:00,4.983333333333333,19.81883315,47.66283266666667,False,16.0,750.0,761.2,68.0,2.0,4.0,10.0,20,2,21,Good,#00E400
2024-06-03 21:00:00,3.65,19.219833116666667,47.62324934166666,False,15.0,749.3,760.5,72.0,3.0,4.0,10.0,21,2,15,Good,#00E400
2024-06-03 22:00:00,3.4166666666666665,18.99266641666667,48.86633283333333,False,14.0,749.3,760.5,77.0,3.0,4.0,10.0,22,2,14,Good,#00E400
2024-06-03 23:00:00,3.883333333333333,18.587499775,51.0989161,False,15.0,748.5,759.7,72.0,3.0,4.0,10.0,23,2,16,Good,#00E400
2024-06-04 00:00:00,3.633333333333333,18.22349975,53.40049918333333,False,19.0,748.7,759.7,46.0,1.0,7.0,10.0,0,2,15,Good,#00E400
2024-06-04 01:00:00,3.4,17.322833183333334,57.15599905,False,17.0,748.6,759.7,56.0,0.0,7.0,10.0,1,2,14,Good,#00E400
2024-06-04 02:00:00,2.6666666666666665,17.068666566666664,57.99116561666666,False,16.0,748.2,759.35,62.0,1.0,5.5,10.0,2,2,11,Good,#00E400
2024-06-04 03:00:00,4.25,16.140499825,62.297582508333335,False,15.0,747.8,759.0,68.0,2.0,4.0,10.0,3,2,18,Good,#00E400
2024-06-04 04:00:00,5.033333333333333,15.756666283333336,64.71833251666666,False,15.0,747.8,759.0,68.0,1.0,5.0,10.0,4,2,21,Good,#00E400
2024-06-04 05:00:00,4.483333333333333,16.053833008333335,64.28666595,False,15.0,747.8,759.0,68.0,1.0,5.0,10.0,5,2,19,Good,#00E400
2024-06-04 06:00:00,3.625,17.421999775,59.777165966666665,False,17.0,747.9,759.0,59.0,0.0,6.0,10.0,6,2,15,Good,#00E400
2024-06-04 07:00:00,3.6666666666666665,17.790666483333332,59.76933236666667,False,18.0,747.9,759.0,60.0,0.0,7.0,10.0,7,2,15,Good,#00E400
2024-06-04 08:00:00,5.541666666666667,18.295416516666663,61.29691584166667,False,19.0,748.7,759.7,56.0,4.0,6.0,10.0,8,2,23,Good,#00E400
2024-06-04 09:00:00,9.85,18.106333066666664,65.9701658,False,18.0,748.6,759.7,68.0,10.0,4.0,10.0,9,2,42,Good,#00E400
2024-06-04 10:00:00,23.191666666666663,15.947916358333334,80.301082225,False,18.0,749.4,760.5,64.0,10.0,6.0,10.0,10,2,75,Moderate,#FFFF00
2024-06-04 11:00:00,20.95,17.467999783333333,69.80683266666666,False,15.0,750.0,761.2,88.0,8.0,6.0,10.0,11,2,70,Moderate,#FFFF00
2024-06-04 12:00:00,17.705882352941178,17.86568605882353,61.57568511764706,False,17.0,750.1,761.2,73.0,8.0,4.0,10.0,12,2,63,Moderate,#FFFF00
2024-06-04 13:00:00,11.533333333333331,17.798833166666668,61.8034989,False,17.0,750.9,762.0,64.0,10.0,4.0,10.0,13,2,49,Good,#00E400
2024-06-04 14:00:00,8.95,19.12733318333333,55.71733245,False,17.0,750.9,762.0,64.0,4.0,5.0,10.0,14,2,38,Good,#00E400
2024-06-04 15:00:00,4.55,20.332333116666668,48.54199938333333,False,18.0,751.7,762.8,60.0,8.0,6.0,10.0,15,2,19,Good,#00E400
2024-06-04 16:00:00,3.1166666666666667,20.1926664,47.176499283333335,False,19.0,751.7,762.8,52.0,10.0,4.0,10.0,16,2,13,Good,#00E400
2024-06-04 17:00:00,3.5083333333333333,20.87666641666667,42.738249341666666,False,18.0,751.7,762.8,52.0,8.0,4.0,10.0,17,2,15,Good,#00E400
2024-06-04 18:00:00,3.616666666666666,19.08666643333333,48.76616593333333,False,18.0,751.7,762.8,52.0,8.0,4.0,10.0,18,2,15,Good,#00E400
2024-06-04 19:00:00,3.1166666666666667,16.724999783333335,56.91458241666667,False,15.0,752.3,763.5,63.0,9.0,3.0,10.0,19,2,13,Good,#00E400
2024-06-04 20:00:00,4.683333333333334,15.180499616666667,62.63866565,False,12.0,752.2,763.5,82.0,11.0,4.0,10.0,20,2,20,Good,#00E400
2024-06-04 21:00:00,6.183333333333334,13.928166375,64.84841565,False,11.0,752.9,764.3,82.0,13.0,3.0,10.0,21,2,26,Good,#00E400
2024-06-04 22:00:00,14.55,12.834499683333332,67.07466566666668,False,11.0,752.9,764.3,77.0,13.0,4.0,10.0,22,2,56,Moderate,#FFFF00
2024-06-04 23:00:00,7.391666666666667,12.16324975,70.11549914166667,False,9.0,752.8,764.3,87.0,12.0,4.0,10.0,23,2,31,Good,#00E400
2024-06-05 00:00:00,3.2333333333333334,11.412833175,73.00516526666667,False,9.0,752.8,764.3,87.0,12.0,4.0,10.0,0,2,14,Good,#00E400
2024-06-05 01:00:00,2.1166666666666667,11.242499758333334,72.03099876666667,False,8.0,752.8,764.3,87.0,12.0,4.0,10.0,1,2,9,Good,#00E400
2024-06-05 02:00:00,5.916666666666667,11.094166375,74.33216595,False,7.0,752.7,764.3,93.0,17.0,2.0,10.0,2,2,25,Good,#00E400
2024-06-05 03:00:00,3.35,11.286833191666666,75.01483266666668,False,7.0,752.7,764.3,93.0,17.0,3.0,10.0,3,2,14,Good,#00E400
2024-06-05 04:00:00,2.7666666666666666,11.400833141666668,73.26866591666666,False,7.0,752.0,763.5,93.0,17.0,3.0,10.0,4,2,12,Good,#00E400
2024-06-05 05:00:00,2.9833333333333334,12.262166441666666,70.79333246666667,False,10.0,752.1,763.5,88.0,16.0,3.0,10.0,5,2,13,Good,#00E400
2024-06-05 06:00:00,3.65,13.45449965,70.77133223333334,False,13.0,752.2,763.5,72.0,16.0,4.0,10.0,6,2,15,Good,#00E400
2024-06-05 07:00:00,4.666666666666667,15.047333133333332,68.05933235,False,14.0,752.2,763.5,72.0,16.0,5.0,10.0,7,2,20,Good,#00E400
2024-06-05 08:00:00,6.316666666666666,16.87041650833333,64.21899921666666,False,16.0,752.3,763.5,68.0,16.0,4.0,10.0,8,2,27,Good,#00E400
2024-06-05 09:00:00,9.6,18.80983315,58.34949911666667,False,18.0,751.7,762.8,64.0,15.0,4.0,10.0,9,2,40,Good,#00E400
2024-06-05 10:00:00,14.883333333333333,20.083499716666665,55.36666593333334,False,20.0,751.8,762.8,56.0,16.0,4.0,10.0,10,2,57,Moderate,#FFFF00
2024-06-05 11:00:00,20.2,21.820333166666668,52.74616611666667,False,20.0,751.8,762.8,56.0,6.0,4.0,10.0,11,2,68,Moderate,#FFFF00
2024-06-05 12:00:00,18.78333333333333,23.91391653333333,50.57233265,False,22.0,751.1,762.0,53.0,6.0,3.0,10.0,12,2,65,Moderate,#FFFF00
2024-06-05 13:00:00,18.383333333333333,24.8834998,49.69833281666667,False,23.0,751.1,762.0,57.0,6.0,5.0,10.0,13,2,64,Moderate,#FFFF00
2024-06-05 14:00:00,17.516666666666666,26.621416375000003,45.25624926666667,False,24.0,750.3,761.2,54.0,3.0,4.0,10.0,14,2,63,Moderate,#FFFF00
2024-06-05 15:00:00,15.95,27.470999716666665,41.80599931666666,False,25.0,749.7,760.5,47.0,6.0,4.0,10.0,15,2,59,Moderate,#FFFF00
2024-06-05 16:00:00,15.575,27.731499516666663,41.79141625,False,25.0,749.7,760.5,51.0,6.0,4.0,10.0,16,2,58,Moderate,#FFFF00
2024-06-05 17:00:00,15.45,27.373166416666667,44.339832533333336,False,25.0,748.9,759.7,47.0,15.0,5.0,10.0,17,2,58,Moderate,#FFFF00
2024-06-05 18:00:00,15.95,26.93916623333333,46.70416591666667,False,25.0,748.2,759.0,51.0,15.0,5.0,10.0,18,2,59,Moderate,#FFFF00
2024-06-05 19:00:00,16.883333333333333,24.6889997,53.4291659,False,24.0,748.2,759.0,54.0,15.0,5.0,10.0,19,2,61,Moderate,#FFFF00
2024-06-05 20:00:00,18.6,23.03899965,59.2723324,False,21.0,747.3,758.2,64.0,15.0,5.0,10.0,20,2,65,Moderate,#FFFF00
2024-06-05 21:00:00,16.416666666666668,21.965999766666663,62.98616545,False,20.0,747.2,758.2,69.0,16.0,5.0,10.0,21,2,60,Moderate,#FFFF00
2024-06-05 22:00:00,16.1,21.215916391666667,64.85691583333333,False,18.0,747.2,758.2,73.0,16.0,5.0,10.0,22,2,60,Moderate,#FFFF00
2024-06-05 23:00:00,21.23333333333333,20.42683313333333,68.40233248333334,False,18.0,746.7,757.7,78.0,15.0,5.0,10.0,23,2,71,Moderate,#FFFF00
2024-06-06 00:00:00,25.133333333333333,19.835166466666667,69.67666555000001,False,17.0,745.8,756.9,83.0,15.0,5.0,10.0,0,2,79,Moderate,#FFFF00
2024-06-06 01:00:00,24.98333333333333,19.901332983333337,67.51433223333333,False,16.0,745.8,756.9,88.0,15.0,4.0,10.0,1,2,79,Moderate,#FFFF00
2024-06-06 02:00:00,8.766666666666667,20.65033306666667,61.80599881666667,False,15.0,745.1,756.2,94.0,16.0,4.0,10.0,2,2,37,Good,#00E400
2024-06-06 03:00:00,7.75,20.5441664,59.400665966666665,False,17.0,745.2,756.2,83.0,6.0,4.0,10.0,3,2,33,Good,#00E400
2024-06-06 04:00:00,9.083333333333334,19.8801664,60.73983246666667,False,17.0,744.4,755.4,77.0,6.0,5.0,10.0,4,2,38,Good,#00E400
2024-06-06 05:00:00,9.933333333333334,19.402166416666667,63.0084989,False,17.0,744.4,755.4,77.0,3.0,4.0,10.0,5,2,42,Good,#00E400
2024-06-06 06:00:00,9.916666666666666,19.779499666666663,62.634665850000005,False,20.0,743.7,754.6,60.0,3.0,5.0,10.0,6,2,42,Good,#00E400
2024-06-06 07:00:00,8.016666666666667,21.102499666666667,59.91833236666666,False,20.0,743.7,754.6,69.0,3.0,4.0,10.0,7,2,34,Good,#00E400
2024-06-06 08:00:00,6.583333333333333,22.65033303333333,56.537332375,False,21.0,743.7,754.6,60.0,2.0,6.0,10.0,8,2,28,Good,#00E400
2024-06-06 09:00:00,6.983333333333333,24.834749691666666,53.60783245833333,False,24.0,743.8,754.6,54.0,3.0,5.0,10.0,9,2,29,Good,#00E400
2024-06-06 10:00:00,5.391666666666667,26.408082966666665,48.73424923333334,False,26.0,743.9,754.6,51.0,2.0,7.0,10.0,10,2,23,Good,#00E400
2024-06-06 11:00:00,3.583333333333333,27.778832916666666,43.07908275,False,27.0,743.3,753.9,45.0,1.0,8.0,10.0,11,2,15,Good,#00E400
2024-06-06 12:00:00,3.433333333333333,29.191333025,40.208332625,False,28.0,743.3,753.9,42.0,1.0,8.0,10.0,12,2,14,Good,#00E400
2024-06-06 13:00:00,4.3,29.36949943333333,39.5424992,False,28.0,743.3,753.9,40.0,0.0,9.0,10.0,13,2,18,Good,#00E400
